C,margen,num_soporte,num_buenos,num_malos
37.61,1.109668067986833,3,3,0
37.81,1.109668067986833,3,3,0
38.01000000000001,1.109668067986833,3,3,0
38.21000000000001,1.109668067986833,3,3,0
38.41000000000001,1.109668067986833,3,3,0
38.61000000000001,1.109668067986833,3,3,0
38.81000000000002,1.109668067986833,3,3,0
39.01000000000002,1.109668067986833,3,3,0
39.21000000000002,1.109668067986833,3,3,0
39.41000000000003,1.109668067986833,3,3,0
39.61000000000003,1.109668067986833,3,3,0
39.81000000000003,1.109668067986833,3,3,0
40.01000000000003,1.109668067986833,3,3,0
40.21000000000004,1.109668067986833,3,3,0
40.41000000000004,1.109668067986833,3,3,0
40.61000000000004,1.109668067986833,3,3,0
40.81000000000004,1.109668067986833,3,3,0
41.01000000000005,1.109668067986833,3,3,0
41.21000000000005,1.109668067986833,3,3,0
41.41000000000005,1.109668067986833,3,3,0
41.61000000000006,1.109668067986833,3,3,0
41.81000000000006,1.109668067986833,3,3,0
42.01000000000006,1.109668067986833,3,3,0
42.21000000000006,1.109668067986833,3,3,0
42.41000000000007,1.109668067986833,3,3,0
42.61000000000007,1.109668067986833,3,3,0
42.81000000000007,1.109668067986833,3,3,0
43.01000000000008,1.109668067986833,3,3,0
43.21000000000008,1.109668067986833,3,3,0
43.41000000000008,1.109668067986833,3,3,0
43.61000000000008,1.109668067986833,3,3,0
43.81000000000009,1.109668067986833,3,3,0
44.01000000000009,1.109668067986833,3,3,0
44.21000000000009,1.109668067986833,3,3,0
44.4100000000001,1.109668067986833,3,3,0
44.6100000000001,1.109668067986833,3,3,0
44.8100000000001,1.109668067986833,3,3,0
45.0100000000001,1.109668067986833,3,3,0
45.21000000000011,1.109668067986833,3,3,0
45.41000000000011,1.109668067986833,3,3,0
45.61000000000011,1.109668067986833,3,3,0
45.81000000000012,1.109668067986833,3,3,0
46.01000000000012,1.109668067986833,3,3,0
46.21000000000012,1.109668067986833,3,3,0
46.41000000000012,1.109668067986833,3,3,0
46.61000000000013,1.109668067986833,3,3,0
46.81000000000013,1.109668067986833,3,3,0
47.01000000000013,1.109668067986833,3,3,0
47.21000000000014,1.109668067986833,3,3,0
47.41000000000014,1.109668067986833,3,3,0
47.61000000000014,1.109668067986833,3,3,0
47.81000000000014,1.109668067986833,3,3,0
48.01000000000015,1.109668067986833,3,3,0
48.21000000000015,1.109668067986833,3,3,0
48.41000000000015,1.109668067986833,3,3,0
48.61000000000016,1.109668067986833,3,3,0
48.81000000000016,1.109668067986833,3,3,0
49.01000000000016,1.109668067986833,3,3,0
49.21000000000016,1.109668067986833,3,3,0
49.41000000000017,1.109668067986833,3,3,0
49.61000000000017,1.109668067986833,3,3,0
49.81000000000017,1.109668067986833,3,3,0
50.01000000000018,1.109668067986833,3,3,0
50.21000000000018,1.109668067986833,3,3,0
50.41000000000018,1.109668067986833,3,3,0
50.61000000000018,1.109668067986833,3,3,0
50.81000000000019,1.109668067986833,3,3,0
51.01000000000019,1.109668067986833,3,3,0
51.21000000000019,1.109668067986833,3,3,0
51.4100000000002,1.109668067986833,3,3,0
51.6100000000002,1.109668067986833,3,3,0
51.8100000000002,1.109668067986833,3,3,0
52.0100000000002,1.109668067986833,3,3,0
52.21000000000021,1.109668067986833,3,3,0
52.41000000000021,1.109668067986833,3,3,0
52.61000000000021,1.109668067986833,3,3,0
52.81000000000022,1.109668067986833,3,3,0
53.01000000000022,1.109668067986833,3,3,0
53.21000000000022,1.109668067986833,3,3,0
53.41000000000022,1.109668067986833,3,3,0
53.61000000000023,1.109668067986833,3,3,0
53.81000000000023,1.109668067986833,3,3,0
54.01000000000023,1.109668067986833,3,3,0
54.21000000000024,1.109668067986833,3,3,0
54.41000000000024,1.109668067986833,3,3,0
54.61000000000024,1.109668067986833,3,3,0
54.81000000000024,1.109668067986833,3,3,0
55.01000000000025,1.109668067986833,3,3,0
55.21000000000025,1.109668067986833,3,3,0
55.41000000000025,1.109668067986833,3,3,0
55.61000000000026,1.109668067986833,3,3,0
55.81000000000026,1.109668067986833,3,3,0
56.01000000000026,1.109668067986833,3,3,0
56.21000000000026,1.109668067986833,3,3,0
56.41000000000027,1.109668067986833,3,3,0
56.61000000000027,1.109668067986833,3,3,0
56.81000000000027,1.109668067986833,3,3,0
57.01000000000028,1.109668067986833,3,3,0
57.21000000000028,1.109668067986833,3,3,0
57.41000000000028,1.109668067986833,3,3,0
57.61000000000028,1.109668067986833,3,3,0
57.81000000000029,1.109668067986833,3,3,0
58.01000000000029,1.109668067986833,3,3,0
58.21000000000029,1.109668067986833,3,3,0
58.4100000000003,1.109668067986833,3,3,0
58.6100000000003,1.109668067986833,3,3,0
58.8100000000003,1.109668067986833,3,3,0
59.0100000000003,1.109668067986833,3,3,0
59.21000000000031,1.109668067986833,3,3,0
59.41000000000031,1.109668067986833,3,3,0
59.61000000000031,1.109668067986833,3,3,0
59.81000000000031,1.109668067986833,3,3,0
60.01000000000032,1.109668067986833,3,3,0
60.21000000000032,1.109668067986833,3,3,0
60.41000000000032,1.109668067986833,3,3,0
60.61000000000033,1.109668067986833,3,3,0
60.81000000000033,1.109668067986833,3,3,0
61.01000000000033,1.109668067986833,3,3,0
61.21000000000033,1.109668067986833,3,3,0
61.41000000000034,1.109668067986833,3,3,0
61.61000000000034,1.109668067986833,3,3,0
61.81000000000034,1.109668067986833,3,3,0
62.01000000000035,1.109668067986833,3,3,0
62.21000000000035,1.109668067986833,3,3,0
62.41000000000035,1.109668067986833,3,3,0
62.61000000000035,1.109668067986833,3,3,0
62.81000000000036,1.109668067986833,3,3,0
63.01000000000036,1.109668067986833,3,3,0
63.21000000000036,1.109668067986833,3,3,0
63.41000000000037,1.109668067986833,3,3,0
63.61000000000037,1.109668067986833,3,3,0
63.81000000000037,1.109668067986833,3,3,0
64.01000000000037,1.109668067986833,3,3,0
64.21000000000038,1.109668067986833,3,3,0
64.41000000000038,1.109668067986833,3,3,0
64.61000000000038,1.109668067986833,3,3,0
64.81000000000039,1.109668067986833,3,3,0
65.01000000000039,1.109668067986833,3,3,0
65.21000000000039,1.109668067986833,3,3,0
65.41000000000039,1.109668067986833,3,3,0
65.6100000000004,1.109668067986833,3,3,0
65.8100000000004,1.109668067986833,3,3,0
66.0100000000004,1.109668067986833,3,3,0
66.21000000000041,1.109668067986833,3,3,0
66.41000000000041,1.109668067986833,3,3,0
66.61000000000041,1.109668067986833,3,3,0
66.81000000000041,1.109668067986833,3,3,0
67.01000000000042,1.109668067986833,3,3,0
67.21000000000042,1.109668067986833,3,3,0
67.41000000000042,1.109668067986833,3,3,0
67.61000000000043,1.109668067986833,3,3,0
67.81000000000043,1.109668067986833,3,3,0
68.01000000000043,1.109668067986833,3,3,0
68.21000000000043,1.109668067986833,3,3,0
68.41000000000044,1.109668067986833,3,3,0
68.61000000000044,1.109668067986833,3,3,0
68.81000000000044,1.109668067986833,3,3,0
69.01000000000045,1.109668067986833,3,3,0
69.21000000000045,1.109668067986833,3,3,0
69.41000000000045,1.109668067986833,3,3,0
69.61000000000045,1.109668067986833,3,3,0
69.81000000000046,1.109668067986833,3,3,0
70.01000000000046,1.109668067986833,3,3,0
70.21000000000046,1.109668067986833,3,3,0
70.41000000000047,1.109668067986833,3,3,0
70.61000000000047,1.109668067986833,3,3,0
70.81000000000047,1.109668067986833,3,3,0
71.01000000000047,1.109668067986833,3,3,0
71.21000000000048,1.109668067986833,3,3,0
71.41000000000048,1.109668067986833,3,3,0
71.61000000000048,1.109668067986833,3,3,0
71.81000000000049,1.109668067986833,3,3,0
72.01000000000049,1.109668067986833,3,3,0
72.21000000000049,1.109668067986833,3,3,0
72.41000000000049,1.109668067986833,3,3,0
72.6100000000005,1.109668067986833,3,3,0
72.8100000000005,1.109668067986833,3,3,0
73.0100000000005,1.109668067986833,3,3,0
73.21000000000051,1.109668067986833,3,3,0
73.41000000000051,1.109668067986833,3,3,0
73.61000000000051,1.109668067986833,3,3,0
73.81000000000051,1.109668067986833,3,3,0
74.01000000000052,1.109668067986833,3,3,0
74.21000000000052,1.109668067986833,3,3,0
74.41000000000052,1.109668067986833,3,3,0
74.61000000000053,1.109668067986833,3,3,0
74.81000000000053,1.109668067986833,3,3,0
75.01000000000053,1.109668067986833,3,3,0
75.21000000000053,1.109668067986833,3,3,0
75.41000000000054,1.109668067986833,3,3,0
75.61000000000054,1.109668067986833,3,3,0
75.81000000000054,1.109668067986833,3,3,0
76.01000000000055,1.109668067986833,3,3,0
76.21000000000055,1.109668067986833,3,3,0
76.41000000000055,1.109668067986833,3,3,0
76.61000000000055,1.109668067986833,3,3,0
76.81000000000056,1.109668067986833,3,3,0
77.01000000000056,1.109668067986833,3,3,0
77.21000000000056,1.109668067986833,3,3,0
77.41000000000057,1.109668067986833,3,3,0
77.61000000000057,1.109668067986833,3,3,0
77.81000000000057,1.109668067986833,3,3,0
78.01000000000057,1.109668067986833,3,3,0
78.21000000000058,1.109668067986833,3,3,0
78.41000000000058,1.109668067986833,3,3,0
78.61000000000058,1.109668067986833,3,3,0
78.81000000000058,1.109668067986833,3,3,0
79.01000000000059,1.109668067986833,3,3,0
79.21000000000059,1.109668067986833,3,3,0
79.41000000000059,1.109668067986833,3,3,0
79.6100000000006,1.109668067986833,3,3,0
79.8100000000006,1.109668067986833,3,3,0
80.0100000000006,1.109668067986833,3,3,0
80.2100000000006,1.109668067986833,3,3,0
80.41000000000061,1.109668067986833,3,3,0
80.61000000000061,1.109668067986833,3,3,0
80.81000000000061,1.109668067986833,3,3,0
81.01000000000062,1.109668067986833,3,3,0
81.21000000000062,1.109668067986833,3,3,0
81.41000000000062,1.109668067986833,3,3,0
81.61000000000062,1.109668067986833,3,3,0
81.81000000000063,1.109668067986833,3,3,0
82.01000000000063,1.109668067986833,3,3,0
82.21000000000063,1.109668067986833,3,3,0
82.41000000000064,1.109668067986833,3,3,0
82.61000000000064,1.109668067986833,3,3,0
82.81000000000064,1.109668067986833,3,3,0
83.01000000000064,1.109668067986833,3,3,0
83.21000000000065,1.109668067986833,3,3,0
83.41000000000065,1.109668067986833,3,3,0
83.61000000000065,1.109668067986833,3,3,0
83.81000000000066,1.109668067986833,3,3,0
84.01000000000066,1.109668067986833,3,3,0
84.21000000000066,1.109668067986833,3,3,0
84.41000000000066,1.109668067986833,3,3,0
84.61000000000067,1.109668067986833,3,3,0
84.81000000000067,1.109668067986833,3,3,0
85.01000000000067,1.109668067986833,3,3,0
85.21000000000068,1.109668067986833,3,3,0
85.41000000000068,1.109668067986833,3,3,0
85.61000000000068,1.109668067986833,3,3,0
85.81000000000068,1.109668067986833,3,3,0
86.01000000000069,1.109668067986833,3,3,0
86.21000000000069,1.109668067986833,3,3,0
86.41000000000069,1.109668067986833,3,3,0
86.6100000000007,1.109668067986833,3,3,0
86.8100000000007,1.109668067986833,3,3,0
87.0100000000007,1.109668067986833,3,3,0
87.2100000000007,1.109668067986833,3,3,0
87.41000000000071,1.109668067986833,3,3,0
87.61000000000071,1.109668067986833,3,3,0
87.81000000000071,1.109668067986833,3,3,0
88.01000000000072,1.109668067986833,3,3,0
88.21000000000072,1.109668067986833,3,3,0
88.41000000000072,1.109668067986833,3,3,0
88.61000000000072,1.109668067986833,3,3,0
88.81000000000073,1.109668067986833,3,3,0
89.01000000000073,1.109668067986833,3,3,0
89.21000000000073,1.109668067986833,3,3,0
89.41000000000074,1.109668067986833,3,3,0
89.61000000000074,1.109668067986833,3,3,0
89.81000000000074,1.109668067986833,3,3,0
90.01000000000074,1.109668067986833,3,3,0
90.21000000000075,1.109668067986833,3,3,0
90.41000000000075,1.109668067986833,3,3,0
90.61000000000075,1.109668067986833,3,3,0
90.81000000000076,1.109668067986833,3,3,0
91.01000000000076,1.109668067986833,3,3,0
91.21000000000076,1.109668067986833,3,3,0
91.41000000000076,1.109668067986833,3,3,0
91.61000000000077,1.109668067986833,3,3,0
91.81000000000077,1.109668067986833,3,3,0
92.01000000000077,1.109668067986833,3,3,0
92.21000000000078,1.109668067986833,3,3,0
92.41000000000078,1.109668067986833,3,3,0
92.61000000000078,1.109668067986833,3,3,0
92.81000000000078,1.109668067986833,3,3,0
93.01000000000079,1.109668067986833,3,3,0
93.21000000000079,1.109668067986833,3,3,0
93.41000000000079,1.109668067986833,3,3,0
93.6100000000008,1.109668067986833,3,3,0
93.8100000000008,1.109668067986833,3,3,0
94.0100000000008,1.109668067986833,3,3,0
94.2100000000008,1.109668067986833,3,3,0
94.41000000000081,1.109668067986833,3,3,0
94.61000000000081,1.109668067986833,3,3,0
94.81000000000081,1.109668067986833,3,3,0
95.01000000000082,1.109668067986833,3,3,0
95.21000000000082,1.109668067986833,3,3,0
95.41000000000082,1.109668067986833,3,3,0
95.61000000000082,1.109668067986833,3,3,0
95.81000000000083,1.109668067986833,3,3,0
96.01000000000083,1.109668067986833,3,3,0
96.21000000000083,1.109668067986833,3,3,0
96.41000000000084,1.109668067986833,3,3,0
96.61000000000084,1.109668067986833,3,3,0
96.81000000000084,1.109668067986833,3,3,0
97.01000000000084,1.109668067986833,3,3,0
97.21000000000085,1.109668067986833,3,3,0
97.41000000000085,1.109668067986833,3,3,0
97.61000000000085,1.109668067986833,3,3,0
97.81000000000085,1.109668067986833,3,3,0
98.01000000000086,1.109668067986833,3,3,0
98.21000000000086,1.109668067986833,3,3,0
98.41000000000086,1.109668067986833,3,3,0
98.61000000000087,1.109668067986833,3,3,0
98.81000000000087,1.109668067986833,3,3,0
99.01000000000087,1.109668067986833,3,3,0
99.21000000000087,1.109668067986833,3,3,0
99.41000000000088,1.109668067986833,3,3,0
99.61000000000088,1.109668067986833,3,3,0
99.81000000000088,1.109668067986833,3,3,0
100.0100000000009,1.109668067986833,3,3,0
100.2100000000009,1.109668067986833,3,3,0
100.4100000000009,1.109668067986833,3,3,0
100.6100000000009,1.109668067986833,3,3,0
100.8100000000009,1.109668067986833,3,3,0
101.0100000000009,1.109668067986833,3,3,0
101.2100000000009,1.109668067986833,3,3,0
101.4100000000009,1.109668067986833,3,3,0
101.6100000000009,1.109668067986833,3,3,0
101.8100000000009,1.109668067986833,3,3,0
102.0100000000009,1.109668067986833,3,3,0
102.2100000000009,1.109668067986833,3,3,0
102.4100000000009,1.109668067986833,3,3,0
102.6100000000009,1.109668067986833,3,3,0
102.8100000000009,1.109668067986833,3,3,0
103.0100000000009,1.109668067986833,3,3,0
103.2100000000009,1.109668067986833,3,3,0
103.4100000000009,1.109668067986833,3,3,0
103.6100000000009,1.109668067986833,3,3,0
103.8100000000009,1.109668067986833,3,3,0
104.0100000000009,1.109668067986833,3,3,0
104.2100000000009,1.109668067986833,3,3,0
104.4100000000009,1.109668067986833,3,3,0
104.610000000001,1.109668067986833,3,3,0
104.810000000001,1.109668067986833,3,3,0
105.010000000001,1.109668067986833,3,3,0
105.210000000001,1.109668067986833,3,3,0
105.410000000001,1.109668067986833,3,3,0
105.610000000001,1.109668067986833,3,3,0
105.810000000001,1.109668067986833,3,3,0
106.010000000001,1.109668067986833,3,3,0
106.210000000001,1.109668067986833,3,3,0
106.410000000001,1.109668067986833,3,3,0
106.610000000001,1.109668067986833,3,3,0
106.810000000001,1.109668067986833,3,3,0
107.010000000001,1.109668067986833,3,3,0
107.210000000001,1.109668067986833,3,3,0
107.410000000001,1.109668067986833,3,3,0
107.610000000001,1.109668067986833,3,3,0
107.810000000001,1.109668067986833,3,3,0
108.010000000001,1.109668067986833,3,3,0
108.210000000001,1.109668067986833,3,3,0
108.410000000001,1.109668067986833,3,3,0
108.610000000001,1.109668067986833,3,3,0
108.810000000001,1.109668067986833,3,3,0
109.010000000001,1.109668067986833,3,3,0
109.210000000001,1.109668067986833,3,3,0
109.410000000001,1.109668067986833,3,3,0
109.610000000001,1.109668067986833,3,3,0
109.810000000001,1.109668067986833,3,3,0
110.010000000001,1.109668067986833,3,3,0
110.210000000001,1.109668067986833,3,3,0
110.410000000001,1.109668067986833,3,3,0
110.610000000001,1.109668067986833,3,3,0
110.810000000001,1.109668067986833,3,3,0
111.010000000001,1.109668067986833,3,3,0
111.210000000001,1.109668067986833,3,3,0
111.410000000001,1.109668067986833,3,3,0
111.6100000000011,1.109668067986833,3,3,0
111.8100000000011,1.109668067986833,3,3,0
112.0100000000011,1.109668067986833,3,3,0
112.2100000000011,1.109668067986833,3,3,0
112.4100000000011,1.109668067986833,3,3,0
112.6100000000011,1.109668067986833,3,3,0
112.8100000000011,1.109668067986833,3,3,0
113.0100000000011,1.109668067986833,3,3,0
113.2100000000011,1.109668067986833,3,3,0
113.4100000000011,1.109668067986833,3,3,0
113.6100000000011,1.109668067986833,3,3,0
113.8100000000011,1.109668067986833,3,3,0
114.0100000000011,1.109668067986833,3,3,0
114.2100000000011,1.109668067986833,3,3,0
114.4100000000011,1.109668067986833,3,3,0
114.6100000000011,1.109668067986833,3,3,0
114.8100000000011,1.109668067986833,3,3,0
115.0100000000011,1.109668067986833,3,3,0
115.2100000000011,1.109668067986833,3,3,0
115.4100000000011,1.109668067986833,3,3,0
115.6100000000011,1.109668067986833,3,3,0
115.8100000000011,1.109668067986833,3,3,0
116.0100000000011,1.109668067986833,3,3,0
116.2100000000011,1.109668067986833,3,3,0
116.4100000000011,1.109668067986833,3,3,0
116.6100000000011,1.109668067986833,3,3,0
116.8100000000011,1.109668067986833,3,3,0
117.0100000000011,1.109668067986833,3,3,0
117.2100000000011,1.109668067986833,3,3,0
117.4100000000011,1.109668067986833,3,3,0
117.6100000000011,1.109668067986833,3,3,0
117.8100000000011,1.109668067986833,3,3,0
118.0100000000011,1.109668067986833,3,3,0
118.2100000000011,1.109668067986833,3,3,0
118.4100000000011,1.109668067986833,3,3,0
118.6100000000012,1.109668067986833,3,3,0
118.8100000000012,1.109668067986833,3,3,0
119.0100000000012,1.109668067986833,3,3,0
119.2100000000012,1.109668067986833,3,3,0
119.4100000000012,1.109668067986833,3,3,0
119.6100000000012,1.109668067986833,3,3,0
119.8100000000012,1.109668067986833,3,3,0
120.0100000000012,1.109668067986833,3,3,0
120.2100000000012,1.109668067986833,3,3,0
120.4100000000012,1.109668067986833,3,3,0
120.6100000000012,1.109668067986833,3,3,0
120.8100000000012,1.109668067986833,3,3,0
121.0100000000012,1.109668067986833,3,3,0
121.2100000000012,1.109668067986833,3,3,0
121.4100000000012,1.109668067986833,3,3,0
121.6100000000012,1.109668067986833,3,3,0
121.8100000000012,1.109668067986833,3,3,0
122.0100000000012,1.109668067986833,3,3,0
122.2100000000012,1.109668067986833,3,3,0
122.4100000000012,1.109668067986833,3,3,0
122.6100000000012,1.109668067986833,3,3,0
122.8100000000012,1.109668067986833,3,3,0
123.0100000000012,1.109668067986833,3,3,0
123.2100000000012,1.109668067986833,3,3,0
123.4100000000012,1.109668067986833,3,3,0
123.6100000000012,1.109668067986833,3,3,0
123.8100000000012,1.109668067986833,3,3,0
124.0100000000012,1.109668067986833,3,3,0
124.2100000000012,1.109668067986833,3,3,0
124.4100000000012,1.109668067986833,3,3,0
124.6100000000012,1.109668067986833,3,3,0
124.8100000000012,1.109668067986833,3,3,0
125.0100000000012,1.109668067986833,3,3,0
125.2100000000012,1.109668067986833,3,3,0
125.4100000000012,1.109668067986833,3,3,0
125.6100000000012,1.109668067986833,3,3,0
125.8100000000013,1.109668067986833,3,3,0
126.0100000000013,1.109668067986833,3,3,0
126.2100000000013,1.109668067986833,3,3,0
126.4100000000013,1.109668067986833,3,3,0
126.6100000000013,1.109668067986833,3,3,0
126.8100000000013,1.109668067986833,3,3,0
127.0100000000013,1.109668067986833,3,3,0
127.2100000000013,1.109668067986833,3,3,0
127.4100000000013,1.109668067986833,3,3,0
127.6100000000013,1.109668067986833,3,3,0
