C,margen,num_soporte,num_buenos,num_malos
55.50000000000026,1.109562687858712,5,5,0
55.70000000000026,1.109591526837064,5,5,0
55.90000000000026,1.109591512151875,5,5,0
56.10000000000026,1.109675717447219,5,5,0
56.30000000000027,1.109538039651268,5,5,0
56.50000000000027,1.109597039440754,5,5,0
56.70000000000027,1.109656044109959,5,5,0
56.90000000000028,1.109547218221616,5,5,0
57.10000000000028,1.109551150293888,5,5,0
57.30000000000028,1.109557705705591,5,5,0
57.50000000000028,1.109564261177492,5,5,0
57.70000000000029,1.109570816709677,5,5,0
57.90000000000029,1.109577372302099,5,5,0
58.10000000000029,1.109577372302064,5,5,0
58.3000000000003,1.109570816709691,5,5,0
58.5000000000003,1.109564261177492,5,5,0
58.7000000000003,1.109557705705586,5,5,0
58.9000000000003,1.109551150293888,5,5,0
59.10000000000031,1.10954721822164,5,5,0
59.30000000000031,1.109656044109988,5,5,0
59.50000000000031,1.109597039440754,5,5,0
59.70000000000032,1.109597039440725,5,5,0
59.90000000000032,1.109629819210102,5,5,0
60.10000000000032,1.109570816709657,5,5,0
60.30000000000032,1.10959922681336,5,5,0
60.50000000000033,1.109553336667789,5,5,0
60.70000000000033,1.109531484420259,5,5,0
60.90000000000033,1.109629822008199,5,5,0
61.10000000000034,1.10962982200819,5,5,0
61.30000000000034,1.109564261177492,5,5,0
61.50000000000034,1.109400392450458,5,5,0
61.70000000000034,1.109597039440749,5,5,0
61.90000000000035,1.109589475092496,5,5,0
62.10000000000035,1.109591468096363,5,5,0
62.30000000000035,1.109591492571675,5,5,0
62.50000000000036,1.109591517046935,5,5,0
62.70000000000036,1.109590660411752,5,5,0
62.90000000000036,1.109591272293908,5,5,0
63.10000000000036,1.109629822008166,5,5,0
63.30000000000037,1.109531484420298,5,5,0
63.50000000000037,1.109564261177506,5,5,0
63.70000000000037,1.10959152683703,5,5,0
63.90000000000038,1.10959151215188,5,5,0
64.10000000000038,1.109675717447258,5,5,0
64.30000000000038,1.109538039651263,5,5,0
64.50000000000038,1.109597039440749,5,5,0
64.70000000000039,1.109656044109959,5,5,0
64.90000000000039,1.10954721822163,5,5,0
65.10000000000039,1.109551150293888,5,5,0
65.3000000000004,1.109557705705577,5,5,0
65.5000000000004,1.109564261177492,5,5,0
65.7000000000004,1.109570816709628,5,5,0
65.9000000000004,1.109577372302074,5,5,0
66.10000000000041,1.109577372302074,5,5,0
66.30000000000041,1.109570816709662,5,5,0
66.50000000000041,1.109564261177492,5,5,0
66.70000000000041,1.109557705705543,5,5,0
66.90000000000042,1.109551150293888,5,5,0
67.10000000000042,1.109656044109973,5,5,0
67.30000000000042,1.109656044109988,5,5,0
67.50000000000043,1.109597039440749,5,5,0
67.70000000000043,1.109538039651229,5,5,0
67.90000000000043,1.109675717447258,5,5,0
68.10000000000043,1.109570816709648,5,5,0
68.30000000000044,1.10959922681336,5,5,0
68.50000000000044,1.10955333666777,5,5,0
68.70000000000044,1.109531484420259,5,5,0
68.90000000000045,1.109629822008224,5,5,0
69.10000000000045,1.109629822008224,5,5,0
69.30000000000045,1.109564261177487,5,5,0
69.50000000000045,1.109400392450458,5,5,0
69.70000000000046,1.109597039440749,5,5,0
69.90000000000046,1.109589475092491,5,5,0
70.10000000000046,1.109591468096334,5,5,0
70.30000000000047,1.109591492571675,5,5,0
70.50000000000047,1.109591517046949,5,5,0
70.70000000000047,1.109591394670422,5,5,0
70.90000000000047,1.109591517046915,5,5,0
71.10000000000048,1.109629822008229,5,5,0
71.30000000000048,1.109531484420288,5,5,0
71.50000000000048,1.109564261177472,5,5,0
71.70000000000049,1.10959152683703,5,5,0
71.90000000000049,1.109591512151846,5,5,0
72.10000000000049,1.109675717447258,5,5,0
72.30000000000049,1.109691016632828,5,5,0
72.5000000000005,1.109675717447258,5,5,0
72.7000000000005,1.10953803965121,5,5,0
72.9000000000005,1.109623263135713,5,5,0
73.10000000000051,1.109551150293888,5,5,0
73.30000000000051,1.109583927954743,5,5,0
73.50000000000051,1.109564261177492,5,5,0
73.70000000000051,1.109560976284488,5,5,0
73.90000000000052,1.109535470940073,5,5,0
74.10000000000052,1.109577372302074,5,5,0
74.30000000000052,1.109635941216545,5,5,0
74.50000000000053,1.109553336667789,5,5,0
74.70000000000053,1.109557705705596,5,5,0
74.90000000000053,1.109551150293888,5,5,0
75.10000000000053,1.10954721822163,5,5,0
75.30000000000054,1.109656044109988,5,5,0
75.50000000000054,1.109597039440749,5,5,0
75.70000000000054,1.109538039651229,5,5,0
75.90000000000055,1.109675717447258,5,5,0
76.10000000000055,1.109570816709648,5,5,0
76.30000000000055,1.109599226813374,5,5,0
76.50000000000055,1.109553336667789,5,5,0
76.70000000000056,1.109531484420259,5,5,0
76.90000000000056,1.109629822008224,5,5,0
77.10000000000056,1.109629822008224,5,5,0
77.30000000000057,1.109564261177487,5,5,0
77.50000000000057,1.109400392450458,5,5,0
77.70000000000057,1.109597039440749,5,5,0
77.90000000000057,1.109589475092491,5,5,0
78.10000000000058,1.109591468096373,5,5,0
78.30000000000058,1.10959149257166,5,5,0
78.50000000000058,1.109591517046949,5,5,0
78.70000000000059,1.109591394670403,5,5,0
78.90000000000059,1.109590048530142,5,5,0
79.10000000000059,1.109629822008209,5,5,0
79.30000000000059,1.109531484420307,5,5,0
79.5000000000006,1.109564261177506,5,5,0
79.7000000000006,1.10959152683703,5,5,0
79.9000000000006,1.109591512151846,5,5,0
80.10000000000061,1.109675717447258,5,5,0
80.30000000000061,1.109538039651263,5,5,0
80.50000000000061,1.109597039440749,5,5,0
80.70000000000061,1.109656044109959,5,5,0
80.90000000000062,1.10954721822163,5,5,0
81.10000000000062,1.109551150293888,5,5,0
81.30000000000062,1.109557705705562,5,5,0
81.50000000000063,1.109564261177472,5,5,0
81.70000000000063,1.109570816709628,5,5,0
81.90000000000063,1.109577372302074,5,5,0
82.10000000000063,1.109577372302093,5,5,0
82.30000000000064,1.109570816709662,5,5,0
82.50000000000064,1.109564261177472,5,5,0
82.70000000000064,1.109557705705528,5,5,0
82.90000000000065,1.109551150293888,5,5,0
83.10000000000065,1.109547218221611,5,5,0
83.30000000000065,1.109656044109959,5,5,0
83.50000000000065,1.109597039440797,5,5,0
83.70000000000066,1.109597039440768,5,5,0
83.90000000000066,1.109629819210093,5,5,0
84.10000000000066,1.109570816709691,5,5,0
84.30000000000067,1.109599226813399,5,5,0
84.50000000000067,1.109553336667741,5,5,0
84.70000000000067,1.109531484420259,5,5,0
84.90000000000067,1.109629822008199,5,5,0
85.10000000000068,1.10962982200819,5,5,0
85.30000000000068,1.109564261177569,5,5,0
85.50000000000068,1.109400392450458,5,5,0
85.70000000000068,1.109597039440797,5,5,0
85.90000000000069,1.109589475092432,5,5,0
86.10000000000069,1.109591468096387,5,5,0
86.30000000000069,1.109591492571646,5,5,0
86.5000000000007,1.109591517046906,5,5,0
86.7000000000007,1.109591394670306,5,5,0
86.9000000000007,1.109591517046876,5,5,0
87.1000000000007,1.109629822008253,5,5,0
87.30000000000071,1.109531484420259,5,5,0
87.50000000000071,1.109564261177492,5,5,0
87.70000000000071,1.109591526837025,5,5,0
87.90000000000072,1.109591512151846,5,5,0
88.10000000000072,1.109675717447258,5,5,0
88.30000000000072,1.109538039651195,5,5,0
88.50000000000072,1.109597039440797,5,5,0
88.70000000000073,1.109656044109939,5,5,0
88.90000000000073,1.10954721822162,5,5,0
89.10000000000073,1.109551150293902,5,5,0
89.30000000000074,1.109557705705625,5,5,0
89.50000000000074,1.109564261177492,5,5,0
89.70000000000074,1.109570816709628,5,5,0
89.90000000000074,1.109577372302055,5,5,0
90.10000000000075,1.109577372302132,5,5,0
90.30000000000075,1.109570816709696,5,5,0
90.50000000000075,1.109564261177492,5,5,0
90.70000000000076,1.109557705705586,5,5,0
90.90000000000076,1.109551150293854,5,5,0
91.10000000000076,1.109656044109988,5,5,0
91.30000000000076,1.109656044110007,5,5,0
91.50000000000077,1.109597039440797,5,5,0
91.70000000000077,1.109538039651224,5,5,0
91.90000000000077,1.109675717447229,5,5,0
92.10000000000078,1.109570816709677,5,5,0
92.30000000000078,1.10959922681335,5,5,0
92.50000000000078,1.109553336667741,5,5,0
92.70000000000078,1.109531484420249,5,5,0
92.90000000000079,1.109629822008185,5,5,0
93.10000000000079,1.109629822008204,5,5,0
93.30000000000079,1.109564261177492,5,5,0
93.5000000000008,1.109400392450458,5,5,0
93.7000000000008,1.109597039440797,5,5,0
93.9000000000008,1.109589475092442,5,5,0
94.1000000000008,1.109591468096387,5,5,0
94.30000000000081,1.109591492571646,5,5,0
94.50000000000081,1.109591517046906,5,5,0
94.70000000000081,1.109591394670306,5,5,0
94.90000000000082,1.109591517046876,5,5,0
95.10000000000082,1.109629822008301,5,5,0
95.30000000000082,1.10953148442021,5,5,0
95.50000000000082,1.109564261177463,5,5,0
95.70000000000083,1.109591526837025,5,5,0
95.90000000000083,1.109591512151846,5,5,0
96.10000000000083,1.109675717447258,5,5,0
96.30000000000084,1.109691016632813,5,5,0
96.50000000000084,1.109675717447239,5,5,0
96.70000000000084,1.109538039651214,5,5,0
96.90000000000084,1.109623263135713,5,5,0
97.10000000000085,1.109551150293902,5,5,0
97.30000000000085,1.109583927954665,5,5,0
97.50000000000085,1.109564261177492,5,5,0
97.70000000000086,1.109570816709628,5,5,0
97.90000000000086,1.109577372302055,5,5,0
98.10000000000086,1.109577372302132,5,5,0
98.30000000000086,1.109635941216535,5,5,0
98.50000000000087,1.109553336667799,5,5,0
98.70000000000087,1.109557705705499,5,5,0
98.90000000000087,1.109551150293854,5,5,0
99.10000000000088,1.109547218221688,5,5,0
99.30000000000088,1.109656044110007,5,5,0
99.50000000000088,1.109597039440797,5,5,0
99.70000000000088,1.109538039651224,5,5,0
99.90000000000089,1.109675717447229,5,5,0
100.1000000000009,1.109570816709706,5,5,0
100.3000000000009,1.10959922681336,5,5,0
100.5000000000009,1.109553336667789,5,5,0
100.7000000000009,1.109531484420269,5,5,0
100.9000000000009,1.109629822008185,5,5,0
101.1000000000009,1.109629822008204,5,5,0
101.3000000000009,1.109564261177492,5,5,0
101.5000000000009,1.109400392450458,5,5,0
101.7000000000009,1.109597039440797,5,5,0
101.9000000000009,1.109589475092481,5,5,0
102.1000000000009,1.109591468096387,5,5,0
102.3000000000009,1.109591492571646,5,5,0
102.5000000000009,1.109591517046886,5,5,0
102.7000000000009,1.109591394670306,5,5,0
102.9000000000009,1.109591517046867,5,5,0
103.1000000000009,1.109629822008301,5,5,0
103.3000000000009,1.109531484420269,5,5,0
103.5000000000009,1.109564261177569,5,5,0
103.7000000000009,1.109591526836967,5,5,0
103.9000000000009,1.109591512151817,5,5,0
104.1000000000009,1.109675717447258,5,5,0
104.3000000000009,1.109538039651195,5,5,0
104.500000000001,1.109597039440797,5,5,0
104.700000000001,1.109656044109939,5,5,0
104.900000000001,1.10954721822162,5,5,0
105.100000000001,1.109551150293902,5,5,0
105.300000000001,1.109557705705557,5,5,0
105.500000000001,1.109564261177492,5,5,0
105.700000000001,1.109570816709657,5,5,0
105.900000000001,1.109577372302055,5,5,0
106.100000000001,1.109577372302132,5,5,0
106.300000000001,1.109570816709648,5,5,0
106.500000000001,1.109564261177492,5,5,0
106.700000000001,1.109557705705567,5,5,0
106.900000000001,1.109551150293854,5,5,0
107.100000000001,1.109547218221688,5,5,0
107.300000000001,1.109656044110007,5,5,0
107.500000000001,1.109597039440797,5,5,0
107.700000000001,1.109597039440749,5,5,0
107.900000000001,1.109629819210107,5,5,0
108.100000000001,1.109570816709677,5,5,0
108.300000000001,1.109599226813311,5,5,0
108.500000000001,1.109553336667818,5,5,0
108.700000000001,1.109531484420269,5,5,0
108.900000000001,1.109629822008185,5,5,0
109.100000000001,1.109629822008204,5,5,0
109.300000000001,1.109564261177492,5,5,0
109.500000000001,1.109400392450458,5,5,0
109.700000000001,1.109597039440797,5,5,0
109.900000000001,1.109589475092413,5,5,0
110.100000000001,1.109591027541039,5,5,0
110.300000000001,1.109591149917552,5,5,0
110.500000000001,1.109591272293893,5,5,0
110.700000000001,1.109591394670306,5,5,0
110.900000000001,1.109591517046906,5,5,0
111.100000000001,1.109629822008224,5,5,0
111.300000000001,1.109531295630532,5,5,0
111.5000000000011,1.109564575841656,5,5,0
111.7000000000011,1.109591321244484,5,5,0
111.9000000000011,1.109591247818565,5,5,0
112.1000000000011,1.109675717447258,5,5,0
112.3000000000011,1.109538039651234,5,5,0
112.5000000000011,1.109597039440797,5,5,0
112.7000000000011,1.109656044109939,5,5,0
112.9000000000011,1.10954721822162,5,5,0
113.1000000000011,1.109551150293902,5,5,0
113.3000000000011,1.109557705705606,5,5,0
113.5000000000011,1.109564261177492,5,5,0
113.7000000000011,1.109588558113322,5,5,0
113.9000000000011,1.109641298812102,5,5,0
114.1000000000011,1.109577372302132,5,5,0
114.3000000000011,1.109570816709657,5,5,0
114.5000000000011,1.109564261177492,5,5,0
114.7000000000011,1.109557705705625,5,5,0
114.9000000000011,1.109551150293854,5,5,0
115.1000000000011,1.109656044109988,5,5,0
115.3000000000011,1.109656044110007,5,5,0
115.5000000000011,1.109597039440797,5,5,0
115.7000000000011,1.109538039651224,5,5,0
115.9000000000011,1.109675717447229,5,5,0
116.1000000000011,1.109570816709696,5,5,0
116.3000000000011,1.109599226813331,5,5,0
116.5000000000011,1.109553336667741,5,5,0
116.7000000000011,1.109531484420307,5,5,0
116.9000000000011,1.109629822008185,5,5,0
117.1000000000011,1.109629822008204,5,5,0
117.3000000000011,1.109564261177492,5,5,0
117.5000000000011,1.109400392450458,5,5,0
117.7000000000011,1.109597039440797,5,5,0
117.9000000000011,1.109589475092529,5,5,0
118.1000000000011,1.109591468096348,5,5,0
118.3000000000011,1.109591492571675,5,5,0
118.5000000000012,1.109591517046954,5,5,0
118.7000000000012,1.109591394670306,5,5,0
118.9000000000012,1.109591517046964,5,5,0
119.1000000000012,1.109629822008175,5,5,0
119.3000000000012,1.109531484420269,5,5,0
119.5000000000012,1.109564261177492,5,5,0
119.7000000000012,1.109591321244465,5,5,0
119.9000000000012,1.109591247818555,5,5,0
120.1000000000012,1.109675717447258,5,5,0
120.3000000000012,1.109691016632813,5,5,0
120.5000000000012,1.109675717447239,5,5,0
120.7000000000012,1.109538039651214,5,5,0
120.9000000000012,1.109623263135713,5,5,0
121.1000000000012,1.109551150293902,5,5,0
121.3000000000012,1.109583927954752,5,5,0
121.5000000000012,1.109564261177492,5,5,0
121.7000000000012,1.109570816709628,5,5,0
121.9000000000012,1.109577372302055,5,5,0
122.1000000000012,1.109577372302132,5,5,0
122.3000000000012,1.109635941216545,5,5,0
122.5000000000012,1.109553336667799,5,5,0
122.7000000000012,1.109557705705528,5,5,0
122.9000000000012,1.109551150293854,5,5,0
123.1000000000012,1.109547218221688,5,5,0
123.3000000000012,1.109656044110007,5,5,0
123.5000000000012,1.109597039440797,5,5,0
123.7000000000012,1.109538039651224,5,5,0
123.9000000000012,1.109675717447229,5,5,0
124.1000000000012,1.109570816709677,5,5,0
124.3000000000012,1.109599226813399,5,5,0
124.5000000000012,1.109553336667711,5,5,0
124.7000000000012,1.109531484420307,5,5,0
124.9000000000012,1.109629822008195,5,5,0
125.1000000000012,1.109629822008214,5,5,0
125.3000000000012,1.109564261177492,5,5,0
125.5000000000013,1.109400392450458,5,5,0
125.7000000000013,1.1095970394407,5,5,0
125.9000000000013,1.109589475092471,5,5,0
126.1000000000013,1.109591027540942,5,5,0
126.3000000000013,1.109591149917494,5,5,0
126.5000000000013,1.109591272293912,5,5,0
126.7000000000013,1.109591394670422,5,5,0
126.9000000000013,1.109591517046886,5,5,0
127.1000000000013,1.109629822008253,5,5,0
127.3000000000013,1.109531295630532,5,5,0
127.5000000000013,1.109564261177453,5,5,0
127.7000000000013,1.109591321244504,5,5,0
127.9000000000013,1.109591247818642,5,5,0
